"","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)",-0.033647500153483,-0.0726331223205245,0.187316586683559,-0.19205795499362,0.861879269558368,0.659044036878107,-0.902398441767289,-0.198335722260201,10.465331233386,0.743129313497918,-0.037817579430085,0.143456581601313,-0.00414027103401911,-0.181751781737753,0.311746004934483,0.0400108578636344,-0.230804550832761,18.1189511419678,-0.469147795855001,-0.935671526278305,-0.39211134573176,-1.02604940902562,0.357294890281694,-0.257721581884611,3.62616617621186,0.308355380834789,0.000190613405557591
"PWY490-3: nitrate reduction VI (assimilatory)",-0.474557614614742,0.334855178721653,1.68109091925255,0.64057805405497,-0.0381119036547414,-0.0647704135168946,0.410970838998215,-0.2018714755106,15.2372826089947,0.640146006647467,0.183635374754962,0.73780842137647,-0.611025931842144,0.297207925718828,0.192582029748078,-0.0565392000942159,-0.315230527209829,5.39165319208883,0.2179824308086,9.64327466553287e-17,0.374637134700896,-1.96189228901571,-0.259257380486657,1.37343338798575,-0.0991441911486288,0.425217322360686,0.000226977550933964
"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)",-0.463383181234596,-0.00434774286101833,0.207168917232129,-0.259023793342839,0.556050503432873,0.777891242216187,-0.727687168724536,0.140079806109799,10.3363396746762,-1.63871471649106,-1.07688619585179,0.876477514586665,0.185752804773294,0.512452212640718,-0.167140964683527,-0.380745415466757,1.82463534136337,6.26420804015161,-0.189963401811104,-0.124945117669379,0.0076846738898403,0.203166412496759,1.32820862687807,-0.254453211511758,0.226314048954339,0.0910178026043013,0.131422640475369
"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)",-0.463377872514279,-0.00434835362037248,0.207165962854311,-0.25902404423979,0.55604503234969,0.777888712627473,-0.727676965828809,0.140073564556165,10.3363586451716,-1.64163695061364,-1.07814953431567,0.881349859332658,0.190639884750094,0.507347076607312,-0.167024478249125,-0.376127337314655,1.81456347187198,6.23632959864982,-0.189963401811104,-0.124945117669379,0.0076846738898403,0.203166412496759,1.32820862687807,-0.254453211511758,0.226314048954339,0.0910178026043013,0.131422640475369
"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)",0.0381182888333134,-0.364438517495622,1.50620082517079,0.687699945153792,0.175301863059551,1.33887589950534,-0.420896855321255,0.13683665463082,3.94472880636949,-0.158300777871361,-0.887307828031201,0.116417982172515,0.520962535889969,-1.06398297314767,0.481426866330038,-0.398693788562279,1.72124439706614,6.81514514831841,0.0758734008824677,-0.00330608925473301,0.741285403826648,-0.05119515122249,-1.00908882512261,0.0855282307476067,-0.187256889833513,0.332868428619967,0.155985088169249
"PWY66-389: phytol degradation",0.538078621294937,0.23478042145544,0.0270915122037973,0.558346811186985,-0.232794844616166,0.138875980607129,1.21494376423585,-0.44012222110672,0.230370430690499,0.249440552924382,-0.0447736879990071,-0.00645066744526932,0.216877623867519,-0.04226342931125,-0.158173312511505,1.92243277045314,0.235119982177422,0.219365006732873,0.708160680079214,0.956188899673974,-0.945007447405564,-0.0227605765893218,0.0962435232527541,0.0385510580387157,0.333139140852615,-0.28607817043183,0.000307846837254201
"PWY66-398: TCA cycle III (animals)",0.127899016809764,0.109086198502311,0.240185074061713,-0.272578274167002,2.14714755144956,-0.767509738926931,0.148012452057217,-0.187538193513614,2.49547244886004,-0.345275654233857,-0.2856499395551,-1.19792810345865,-0.496953674796121,0.250781768695472,-0.421538776727485,-0.34218290040385,0.742078125846929,5.40263252751537,0.543011168227843,0.621359747988855,-0.148620707965073,-0.372041554769418,-0.736005388214206,1.34084268284956,-0.134940554203284,-0.773958585966452,8.22779564798377e-05
"PWY66-399: gluconeogenesis III",-0.525486381735698,-0.817558520454639,0.0511851269934753,0.348821553394714,-0.263684948716226,0.316777361898733,-0.458250086971409,0.488056561021926,4.59095873599991,-1.33205478672518,-1.31651075088697,-0.41586871389699,0.311255442615271,-1.99436227977948,-0.0193906583871708,0.048748083586273,0.824504217204218,5.67517330149573,-0.582602180507738,-1.76370854221845,0.167735803430583,-0.252219256075106,-0.860488157438013,-0.352481762333966,0.333755589426763,0.548879428685456,0.365261654669424
"PWY66-400: glycolysis VI (metazoan)",0.0554199493202909,-0.673833739444841,1.4142849492611,-0.0703359188557971,0.454031562361245,0.864038300866437,-0.927227263253097,-0.203164071244302,7.1313685700543,-1.06273960753606,-0.0560033939234337,0.180196525886366,-0.0143223301610522,0.0379501285328418,0.187600494652018,-0.0803307101088813,0.987715613399141,9.65977043255325,0.0430708638266426,0.303618027911845,-0.374306870891329,0.707531050420662,0.039587027115579,-0.724431300820696,-0.370383416946171,-0.0357990510254776,0.000304091281894208
"PWY66-409: superpathway of purine nucleotide salvage",0.623449897016631,-0.636110969694177,0.434444400121807,0.362810026406178,0.0555943363195067,2.512256373648,-0.133180011826876,-0.0149054893221571,13.1387703488296,0.141716790037181,0.0534522335989415,0.0884264261725518,-0.0331047842694798,0.257078106816198,1.32977412438188,0.0413454471125955,0.22339499752919,3.89104243824607,0.926644567433642,0.881904985047629,0.285820341791358,0.00112666649724128,-0.034144415051116,-0.899342352621596,0.61687093819194,-0.620259542800869,0.681980267002665
"PWY66-422: D-galactose degradation V (Leloir pathway)",-0.37221257652188,0.439790877178222,-1.11341156398408,0.444370596043024,0.897892956232066,0.0268011892026656,-0.570194939547344,-0.474966271020525,6.66855877604767,-0.539538922454618,-0.246555165890022,-1.03361732638252,-0.179082975444106,0.814313557267369,-0.0327800050214655,-0.163717972463741,0.282395202090752,9.033355628085,0.158088333757319,0.0629456774447001,-0.036451181907801,-0.386653538991414,-2.87077514765034,0.331791931437691,-0.766263299966739,-0.0517995955316098,0.75250773752823
"PWYG-321: mycolate biosynthesis",0.414866880919381,-0.224908336154972,0.688303061386165,0.461415931228298,0.967219986992947,1.55745843987664,0.0531019598496283,0.0195043368329077,12.5053778258985,-0.191191303481032,0.166542491416932,0.716169503990864,0.32208919433733,0.970885357728199,0.021338026821252,-0.0972616587551917,0.380304064887528,3.01806792941965,-0.418098938276161,-0.59754412995397,-0.0871211000381489,0.64407540692326,0.599439462454051,-0.631913133185765,0.474201806651724,0.261467033894466,2.90882715861823
"PYRIDNUCSAL-PWY: NAD salvage pathway I",0.423842107573727,-0.639012247348187,0.358458987932454,0.505578330973957,0.0455113960496066,0.867978242355129,-0.160238975842571,-0.0838901856570158,11.7023299068257,0.276380133417354,-0.0494555908064459,0.027987420976028,-0.143475453045545,0.888292446183855,0.232425705239318,-0.336395938309638,0.423908581466622,10.9650945635992,-0.601518558844325,-1.38327857482536,-0.307938762131278,-0.206908409657856,0.867807921825609,-0.409553902123822,-0.669727819373718,0.771045028561865,1.82367268267099
"PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)",-1.24634003193042,-1.64924183017392,-0.716553141849144,0.661711081609155,-1.90744362879931,-0.906530143861502,-0.747810407596713,0.622301287702528,16.6666316624772,-0.194193907055089,-0.744453893904126,0.0184375505887678,0.321808453215153,0.393336804990879,-0.541388631438071,-0.598350179404417,-0.131795347197365,9.40724222910636,-0.370891892553685,-0.185387062157758,0.0989219428615399,0.0480015000103114,-0.443314360481884,-1.35477964364066,-0.128027532162992,0.333533583231359,0.902498906471463
"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I",0.0512171107147438,-0.134401878936583,0.0157829736797665,-0.582929384093835,-1.23875676449833,-0.999621242741371,-0.39863353625812,0.0510120865981244,12.3737675241197,0.20418854602965,0.201559767554829,0.0728861140463223,1.25434993055468,-2.71066868016645,-0.19560304604359,0.385589176419918,-0.939332467175214,9.87843457668946,0.0090070065780429,0.442437875623744,0.0893307492798049,-0.0416930863480062,0.336849772890845,-0.0341673035165021,0.365451932448029,-1.06263980070316,0.662539269597614
"REDCITCYC: TCA cycle VIII (helicobacter)",0.345147483454603,-1.135048588627,0.686042373137576,0.489309801205128,0.0553916905547274,1.25776190626262,0.0527336421305168,0.404757636589474,10.9548074512957,-0.118922656985424,-0.290377761391653,-0.0517886299882276,0.0650344539248316,0.377856973548082,0.406042637490579,-0.234033091465295,1.08030790934744,5.81455958687551,0.458371719067534,-0.0335344083328747,-0.165874068515024,0.603987764380642,0.0573583593219519,-0.718644622039203,-1.21655215475166,-0.236712957528139,0.148031635623406
"RHAMCAT-PWY: L-rhamnose degradation I",0.897494566448823,0.913141865986896,0.36474200323966,-0.866792103806566,0.182353430188127,0.494387886518306,-0.0386505432950399,-1.26854927188024,6.41304319640345,-0.285896347206905,0.660240184088044,0.656135707923163,-0.168502286500667,-0.0335719939117615,0.0964079717691665,0.426818312376584,-0.0702145325721158,7.64176877522975,0.628718207759979,3.33519606283939,0.178973760668468,-0.212046855287393,0.331736747897344,0.231197799397546,0.0382660563489952,-1.13780654071563,2.70111068652224
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)",0.206138536462519,0.398050250221111,0.183698227321877,-0.766085666882867,-0.331530898000961,0.0298569679653898,-1.14498730481653,-0.812424146220032,16.458302441682,-0.186858965893471,-0.0474126676136089,-0.647269693432701,-1.17816033143144,0.514266023612492,0.162074140752731,-0.0915210420329644,0.283304594930877,5.02737483597286,0.111911800719037,-0.000598873362578089,-0.305204883958789,-0.979224722593888,0.787796086997096,0.190839511953286,-0.493358092772654,-0.103019257944198,0.700092273493746
"SALVADEHYPOX-PWY: adenosine nucleotides degradation II",0.0639878641788864,-0.357788427715495,-0.0491951970166226,-0.207580783428873,0.117052191213511,2.07185606874508,-1.0565729963232,0.0129641471791782,8.07185657373274,-0.187085080958985,-0.425293441384318,0.149094598830161,-0.425737259025371,0.840633135086069,1.65814251369051,-1.06170631985909,1.09387597957881,4.87182974323735,-1.37382258874069,-0.610389239891284,-0.019101420067841,0.537389268491634,0.000306601757969618,-0.341192347313481,-0.466703614945796,1.60467228870982,2.89333582107057
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I",-0.221110204981692,0.922278432722671,-0.523283591090966,0.283305146152639,-0.0232549440521433,-0.177345337549281,-0.161089325037623,-0.468618111270277,10.4396663104388,0.226649752387882,-0.0228177050524284,-0.320248621688041,0.00544721914402582,0.545179552646982,-0.632862134033205,-0.214804179831025,-0.099540750129709,6.95441079187334,0.0941887390345125,-0.0405951651711664,0.27685917154803,1.16685225072839,-1.52349817909785,-0.708289872555593,-0.178184847350229,0.33510262633582,0.000346445841184831
"SO4ASSIM-PWY: sulfate reduction I (assimilatory)",-0.0747271190535,-0.849268623060938,0.180541008294337,0.344326155608314,-1.88021613189653,0.260030244967218,1.80328647853271,1.26135418665422,11.2817295441923,0.353638208859108,0.410678774729665,0.166090954992953,-0.11778142970761,-0.397949384681621,0.250876976728393,0.635964769692556,0.01689508662205,5.8418719570368,-0.622364790648658,-0.00273044865432488,0.025474345072328,0.0967025291975368,-0.0796057060556033,0.402454472232252,0.562280198975695,0.260374201052047,0.660617515885739
"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis",-0.00317542799940387,-0.472063951374516,0.185880761847958,-0.00690400663819552,-0.276856660815519,0.58403226919881,0.12091942455635,0.0460628246114174,10.816952270603,0.227331757863104,0.0911302209027096,0.0905438738254652,-0.498766673576954,0.370326349175689,0.871522159176611,0.252959601246184,0.0481514921246706,7.53512158262809,-0.118761787340914,-0.580159257398779,0.224181269206352,1.02926960258315,-0.860437155995149,-0.467831433719215,1.49482444993713,0.302684826097978,0.198879073977867
"TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA",0.517589659293599,-0.853352258104202,0.666777698815981,0.0989494791846213,0.253009359117639,1.68058463679709,-0.097512045486501,-0.101380971781282,10.6413911662902,0.0452064383734129,-0.183127488310973,0.518991027132449,-0.322410801429617,0.554758597405573,0.467831148654269,-0.32675139644442,0.268492235942083,11.7479786158698,0.258685605744402,-0.288371177167461,-0.143986660913272,0.719463534713634,0.617800656629124,-0.776345581253081,-0.887692468189543,0.216849699417098,3.76883419086033
"TCA: TCA cycle I (prokaryotic)",0.778943525117853,-0.345594052613155,0.398747541497652,0.892039828934865,0.201448973817391,0.810299958379351,-0.30183881076148,-0.556978353384041,11.9629884024938,-0.29405378760114,-0.694462943196354,0.270339049552877,-0.0196263090314366,0.646966360237131,0.423860545516277,-0.667800531520945,0.477830010607,9.75480938168907,0.328758735262728,-0.0692533685470564,-0.182922060209943,0.928724274838271,0.41433543938265,-0.737898123193012,-0.784129778404118,-0.0786833361952408,1.41054947912786
"THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I",0.849622364527947,-0.267068215660582,0.895421395618057,0.627545608478919,0.414028810209134,1.95847071507344,-0.0594880066470337,0.0357823922619896,15.3966697142434,-0.0185660085231243,0.320062142375365,0.112699795329383,1.58446528629595,0.554337457508715,0.349602976234733,0.928675458178209,0.285603140051427,3.66779128974779,-0.456177863644379,-0.617257316591829,-0.233640383208017,-0.413532885883821,0.859258217973382,-0.19616611743608,-0.193596034445757,0.393600403577394,2.43456747580165
"THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)",0.0373051400760364,1.42247239035463,-0.397001029748302,-0.387416451652447,0.770637008025224,0.0998663995334838,0.399588812404329,-0.501720140070897,6.92230302849715,-0.645214133284214,0.385567668204205,0.0701674013544221,-0.553384583796167,0.931670235655275,-0.288874490010347,0.0100201384581217,0.232548983031724,3.08381411549447,-0.0562478603666813,0.0128203844464695,0.750715817743062,0.104940465500812,0.132497791606794,0.323976316756784,0.108256926816249,0.0615512140982697,0.249786723363484
"THRESYN-PWY: superpathway of L-threonine biosynthesis",0.458317175756616,1.39474217508721,-0.493401158000294,-0.535298330485235,0.209097719920729,-0.297494463531283,-0.959132098474631,-0.909788516476949,6.5166061391454,0.0164934344051971,-0.916946649466688,-0.176667717182103,-0.855102297113087,0.171919761283763,0.0838414854326001,-0.0182146211874844,0.258188809650352,4.1193315765869,0.127912163463756,0.735868467222536,0.408788682030212,-1.33551586708605,0.0158571187284254,-0.29315456897589,0.0284839948967841,-0.264379790066321,0.000260966639788148
"TRNA-CHARGING-PWY: tRNA charging",-1.19518975437382,0.207949091218326,-1.61784056879238,0.685638315928199,-0.415034859087272,-0.960697592567526,-0.0134851171791949,-0.0211511948958197,19.2890572409192,-0.622463217252258,-1.70438668660586,-0.851001431007073,0.598577152837065,-0.356352405750203,-0.202968839332599,-0.140084969105237,0.501805656850698,10.9952307040025,0.889727119823006,-0.00575840602524112,-0.215842856107289,0.00346944856082143,-3.48580866786809,-0.257564502144173,0.380418159296458,-0.701066139667505,0.170112333790609
"TRPSYN-PWY: L-tryptophan biosynthesis",-0.29632135876379,-0.221362704772702,-0.177158322712939,0.954468969576944,0.493350469174556,0.989265239468953,-0.345597135991761,0.0910854816431914,5.02559876201502,-0.0223055354978407,-0.0288441437734789,0.0156663884596143,0.370055612719624,0.424343387630739,0.103737086726096,0.0749627217347055,0.00884452394329702,5.05569931261536,-0.578481466516202,-0.506277978880171,-0.137205061343215,0.0992290279521259,0.377863997557088,0.316543724626984,0.22759089178896,0.154362482153499,0.419367512719405
"UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)",0.526032538400104,-0.0638767448472132,0.186636900781793,0.127181286806775,0.754653359259636,0.775373301752253,0.206028570331551,-0.109490822184145,4.06670365909307,0.556495021636194,0.0619951038163297,0.154257852505411,-0.359629388985284,0.700644156275563,0.271673278177233,-0.490990280215751,0.114497190962734,9.46680933438629,0.672158337702397,0.00476387834838503,0.114251302601508,0.256205176547028,0.220826744967648,-0.0573845712760801,-0.309050094571366,-0.405074967665748,1.37790496822503
